Publication Type,Authors,Author Full Name,Group Authors,Document Title,Publication Name,Book Series Title,Editor,Language,Document Type,Edition,Discipline,Research Areas,Author Keywords,Keywords Plus®,Abstract,Author Address,Publisher Address,Author's E-Mail,ResearcherID,ORCID Identifier,180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,Publisher Web Address,ISSN,ISBN,29-Character Source Abbreviation,ISO Source Abbreviation,Year Published,Publication Date,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Page Count,DOI,Document Delivery Number,PubMed ID,Open Access Indicator,Highly Cited Status,Hot Paper Status,Date of Export,Accession Number
J,"He, ZF; Guo, QC; Zhang, ZH; Feng, GY; Qiao, SS; Wang, ZS","He, Zhenfang; Guo, Qingchun; Zhang, Zuhan; Feng, Genyue; Qiao, Shuaisen; Wang, Zhaosheng",,Forecasting Daily Ambient PM2.5 Concentrations in Qingdao City Using Deep Learning and Hybrid Interpretable Models and Analysis of Driving Factors Using SHAP,TOXICS,,,,Article,,,Environmental Sciences & Ecology,"deep learning, ANN, RNN, CNN, transformer, BiLSTM, SHAP, PM2.5",POLLUTION,"With the acceleration of urbanization in China, air pollution is becoming increasingly serious, especially PM2.5 pollution, which poses a significant threat to public health. The study employed different deep learning models, including recurrent neural network (RNN), artificial neural network (ANN), convolutional Neural Network (CNN), bidirectional Long Short-Term Memory (BiLSTM), Transformer, and novel hybrid interpretable CNN-BiLSTM-Transformer architectures for forecasting daily PM2.5 concentrations on the integrated dataset. The dataset of meteorological factors and atmospheric pollutants in Qingdao City was used as input features for the model. Among the models tested, the hybrid CNN-BiLSTM-Transformer model achieved the highest prediction accuracy by extracting local features, capturing temporal dependencies in both directions, and enhancing global pattern and key information, with low root Mean Square Error (RMSE) (5.4236 mu g/m(3)), low mean absolute error (MAE) (4.0220 mu g/m(3)), low mean absolute percentage error (MAPE) (22.7791%) and high correlation coefficient (R) (0.9743) values. Shapley additive explanations (SHAP) analysis further revealed that PM10, CO, mean atmospheric temperature, O-3,O- and SO2 are the key influencing factors of PM2.5. This study provides a more comprehensive and multidimensional approach for predicting air pollution, and valuable insights for people's health and policy makers.","[He, ZF; Guo, QC; Zhang, ZH; Feng, GY; Qiao, SS] Liaocheng Univ, Sch Geog & Environm, Liaocheng 252000, Peoples R China; [He, ZF; Guo, QC] Liaocheng Univ, Inst Huanghe Studies, Liaocheng 252000, Peoples R China; [Guo, QC] Chinese Acad Sci, Inst Earth Environm, State Key Lab Loess Sci, Xian 710061, Peoples R China; [Wang, ZS] Chinese Acad Sci, Inst Geog Sci & Nat Resources Res, Natl Ecosyst Sci Data Ctr, Key Lab Ecosyst Network Observat & Modeling, Beijing 100101, Peoples R China","He, ZF (corresponding author), Liaocheng Univ, Sch Geog & Environm, Liaocheng 252000, Peoples R China.; He, ZF (corresponding author), Liaocheng Univ, Inst Huanghe Studies, Liaocheng 252000, Peoples R China.",hezhenfang@lcu.edu.cn; guoqingchun@lcu.edu.cn; 2510140242@stu.lcu.edu.cn; yue13847861122@163.com; 13863531736@163.com; wangzs@igsnrr.ac.cn,,,,,,,,,,,,,2025,DEC,14,1,,,,44,44,,10.3390/toxics14010044,,,,,,2026-04-23,CCC:001672052100001
J,"Bagkis, E; Kassandros, T; Karteris, M; Karteris, A; Karatzas, K","Bagkis, Evangelos; Kassandros, Theodosios; Karteris, Marinos; Karteris, Apostolos; Karatzas, Kostas",,Analyzing and Improving the Performance of a Particulate Matter Low Cost Air Quality Monitoring Device,ATMOSPHERE,,,,Article,,,Physical Sciences - Other Topics,"PM10, low cost air quality monitoring device, on-site calibration, self-organizing maps, long short-term memory neural networks, convolutional neural networks, multilayer perceptron, random forest, orthogonal polynomial expanded functional link neural networks","NEURAL-NETWORK, CALIBRATION, REGRESSION, SENSORS, PART","Air quality (AQ) in urban areas is deteriorating, thus having negative effects on people's everyday lives. Official air quality monitoring stations provide the most reliable information, but do not always depict air pollution levels at scales reflecting human activities. They also have a high cost and therefore are limited in number. This issue can be addressed by deploying low cost AQ monitoring devices (LCAQMD), though their measurements are of far lower quality. In this paper we study the correlation of air pollution levels reported by such a device and by a reference station for particulate matter, ozone and nitrogen dioxide in Thessaloniki, Greece. On this basis, a corrective factor is modeled via seven machine learning algorithms in order to improve the quality of measurements for the LCAQMD against reference stations, thus leading to its on-field computational improvement. We show that our computational intelligence approach can improve the performance of such a device for PM10 under operational conditions.","[Bagkis, E; Kassandros, T; Karatzas, K] Aristotle Univ Thessaloniki, Sch Mech Engn, Environm Informat Res Grp, Thessaloniki 54124, Greece; [Karteris, M; Karteris, A] kartECO Environm & Energy Engn Consultancy, Ag Anastasias & Laertoy,Box 60824, Pylaia 57001, Greece","Bagkis, E; Karatzas, K (corresponding author), Aristotle Univ Thessaloniki, Sch Mech Engn, Environm Informat Res Grp, Thessaloniki 54124, Greece.",mpagkise@meng.auth.gr; tkassand@physics.auth.gr; m.karteris@karteco.gr; a.karteris@karteco.gr; kkara@auth.gr,,,,,,,,,,,,,2021,FEB,12,2,,,,251,251,,10.3390/atmos12020251,,,,,,2026-04-23,CCC:000622110600001
J,"Ren, X; Mi, ZY; Georgopoulos, PG","Ren, Xiang; Mi, Zhongyuan; Georgopoulos, Panos G.",,Comparison of Machine Learning and Land Use Regression for fine scale spatiotemporal estimation of ambient air pollution: Modeling ozone concentrations across the contiguous United States,ENVIRONMENT INTERNATIONAL,,,,Article,,,Environmental Sciences & Ecology,"Machine learning, Land use regression, Ozone, Spatiotemporal modeling, Black-box model interpretation","PM2.5 CONCENTRATIONS, RANDOM FOREST, BLACK CARBON, PREDICTION, EXPOSURE, MORTALITY","Background: Spatial linear Land-Use Regression (LUR) is commonly used for long-term modeling of air pollution in support of exposure and epidemiological assessments. Machine Learning (ML) methods in conjunction with spatiotemporal modeling can provide more flexible exposure-relevant metrics and have been studied using different model structures. There is however a lack of comparisons of methods available within these two modeling frameworks, that can guide model/algorithm selection in air quality epidemiology.Objective: The present study compares thirteen algorithms for spatial/spatiotemporal modeling applied for daily maxima of 8-hour running averages of ambient ozone concentrations at spatial resolutions corresponding to census tracts, to support estimation of annual ozone design values across the contiguous US. These algorithms were selected from nine representative categories and trained using predictors that included chemistry-transport model predictions, meteorological factors, land use and land cover, and stationary and mobile emissions.Methods: To obtain the best predictive performance, model structures were optimized through a repeated coarse/fine grid search with expert knowledge. Six target-oriented validation strategies were used to prevent overfitting and avoid over-optimistic model evaluation results. In order to take full advantage of the power of different algorithms, we introduced tuning sample weights in spatiotemporal modeling to ensure predictive accuracy of peak concentrations, that is crucial for exposure assessments. In spatial modeling, four interpretation and visualization tools were introduced to explain predictions from different algorithms.Results: Nonlinear ML methods achieved higher prediction accuracy than linear LUR, and the improvements were more significant for spatiotemporal modeling (nearly 10%-40% decrease of predicted RMSE). By tuning the sample weights, spatiotemporal models can predict concentrations used to calculate ozone design values that are comparable or even better than spatial models (nearly 30% decrease of cross-validated RMSE). We visualized the underlying nonlinear relationships, heterogeneous associations and complex interactions from the two best performing ML algorithms, i.e., Random Forest and Extreme Gradient Boosting, and found that the complex patterns were relatively less significant with respect to model accuracy for spatial modeling.Conclusion: Machine Learning can provide estimates that are actually more interpretable and practical than linear regression to improve accuracy in modeling human exposures. A careful design of hyperparameter tuning and flexible data splitting and validations is crucial to obtain reliable and stable results. Desirable/successful nonlinear models are expected to capture similar nonlinear patterns and interactions using different ML algorithms.","[Ren, X; Mi, ZY; Georgopoulos, PG] Rutgers State Univ, Environm & Occupat Hlth Sci Inst EOHSI, Piscataway, NJ 08854 USA; [Ren, X; Georgopoulos, PG] Rutgers State Univ, Dept Chem & Biochem Engn, Piscataway, NJ 08854 USA; [Mi, ZY; Georgopoulos, PG] Rutgers State Univ, Dept Environm Sci, New Brunswick, NJ 08901 USA; [Georgopoulos, PG] Rutgers Sch Publ Hlth, Dept Environm & Occupat Hlth, Piscataway, NJ 08854 USA","Georgopoulos, PG (corresponding author), Rutgers State Univ, Environm & Occupat Hlth Sci Inst EOHSI, Piscataway, NJ 08854 USA.",panosg@ccl.rutgers.edu,,,,,,,,,,,,,2020,SEP,142,,,,,5827,5827,,10.1016/j.envint.2020.105827,,,,,,2026-04-23,CCC:000546618600019
J,"Gao, H; Yang, WX; Wang, JW; Zheng, XY","Gao, Hao; Yang, Weixin; Wang, Jiawei; Zheng, Xiaoyun",,Analysis of the Effectiveness of Air Pollution Control Policies Based on Historical Evaluation and Deep Learning Forecast: A Case Study of Chengdu-Chongqing Region in China,SUSTAINABILITY,,,,Article,,,Environmental Sciences & Ecology; Geography,"air pollution control, historical evaluation, deep learning, forecast, Chengdu-Chongqing region of China",,"Air pollution is a common problem for many countries around the world in the process of industrialization as well as a challenge to sustainable development. This paper has selected Chengdu-Chongqing region of China as the research object, which suffers from severe air pollution and has been actively involved in air pollution control in recent years to achieve sustainable development. Based on the historical data of 16 cities in this region from January 2015 to November 2019 on six major air pollutants, this paper has first conducted evaluation on the monthly air quality of these cities within the research period by using Principal Component Analysis and the Technique for Order Preference by Similarity to an Ideal Solution. Based on that, this paper has adopted the Long Short-Term Memory neural network model in deep learning to forecast the monthly air quality of various cities from December 2019 to November 2020. The aims of this paper are to enrich existing literature on air pollution control, and provide a novel scientific tool for design and formulation of air pollution control policies by innovatively integrating commonly used evaluation models and deep learning forecast methods. According to the research results, in terms of historical evaluation, the air quality of cities in the Chengdu-Chongqing region was generally moving in the same trend in the research period, with distinct characteristics of cyclicity and convergence. Year- on-year speaking, the effectiveness of air pollution control in various cities has shown a visible improvement trend. For example, Ya'an's lowest air quality evaluation score has improved from 0.3494 in 2015 to 0.4504 in 2019; Zigong's lowest air quality score has also risen from 0.4160 in 2015 to 0.6429 in 2019. Based on the above historical evaluation and deep learning forecast results, this paper has proposed relevant policy recommendations for air pollution control in the Chengdu-Chongqing region.","[Gao, H; Yang, WX; Wang, JW] Univ Shanghai Sci & Technol, Business Sch, Shanghai 200093, Peoples R China; [Zheng, XY] Tongji Univ, Tongji Univ Lib, Dept Reference Serv, Shanghai 200092, Peoples R China","Yang, WX (corresponding author), Univ Shanghai Sci & Technol, Business Sch, Shanghai 200093, Peoples R China.",gaohao0302@outlook.com; ciel.jiaweiwang@outlook.com; iamywx@outlook.com; xyzheng@lib.tongji.edu.cn,,,,,,,,,,,,,2021,JAN,13,1,,,,206,206,,10.3390/su13010206,,,,,,2026-04-23,CCC:000606417000001
J,"Hsu, CY; Lee, RQ; Wong, PY; Lung, SCC; Chen, YC; Chen, PC; Adamkiewicz, G; Wu, CD","Hsu, Chin-Yu; Lee, Ruei-Qin; Wong, Pei-Yi; Lung, Shih-Chun Candice; Chen, Yu-Cheng; Chen, Pau-Chung; Adamkiewicz, Gary; Wu, Chih-Da",,Estimating morning and evening commute period O3 concentration in Taiwan using a fine spatial-temporal resolution ensemble mixed spatial model with Geo-AI technology,JOURNAL OF ENVIRONMENTAL MANAGEMENT,,,,Article,,,Environmental Sciences & Ecology,"O3, Commute periods, Geospatial artificial intelligence, Land use regression, Ensemble mixed spatial model (EMSM)","CARBON-MONOXIDE, AMBIENT OZONE, SURFACE OZONE, SPATIOTEMPORAL VARIATION, TROPOSPHERIC OZONE, ISOPRENE EMISSIONS, REACTIVE CHLORINE, GLOBAL EMISSIONS, USE REGRESSION, EXPOSURE","Elevated levels of ground-level ozone (O3) can have harmful effects on health. While previous studies have focused mainly on daily averages and daytime patterns, it's crucial to consider the effects of air pollution during daily commutes, as this can significantly contribute to overall exposure. This study is also the first to employ an ensemble mixed spatial model (EMSM) that integrates multiple machine learning algorithms and predictor variables selected using Shapley Additive exExplanations (SHAP) values to predict spatial-temporal fluctuations in O3 concentrations across the entire island of Taiwan. We utilized geospatial-artificial intelligence (Geo-AI), incorporating kriging, land use regression (LUR), machine learning (random forest (RF), categorical boosting (CatBoost), gradient boosting (GBM), extreme gradient boosting (XGBoost), and light gradient boosting (LightGBM)), and ensemble learning techniques to develop ensemble mixed spatial models (EMSMs) for morning and evening commute periods. The EMSMs were used to estimate long-term spatiotemporal variations of O3 levels, accounting for in-situ measurements, meteorological factors, geospatial predictors, and social and seasonal influences over a 26-year period. Compared to conventional LUR-based approaches, the EMSMs improved performance by 58% for both commute periods, with high explanatory power and an adjusted R2 of 0.91. Internal and external validation procedures and verification of O3 concentrations at the upper percentile ranges (in 1%, 5%, 10%, 15%, 20%, and 25%) and other conditions (including rain, no rain, weekday, weekend, festival, and no festival) have demonstrated that the models are stable and free from overfitting issues. Estimation maps were generated to examine changes in O3 levels before and during the implementation of COVID-19 restrictions. These findings provide accurate variations of O3 levels in commute period with high spatiotemporal resolution of daily and 50m * 50m grid, which can support control pollution efforts and aid in epidemiological studies.","[Hsu, CY] Ming Chi Univ Technol, Dept Safety Hlth & Environm Engn, New Taipei, Taiwan; [Hsu, CY] Ming Chi Univ Technol, Ctr Environm Sustainabil & Human Hlth, New Taipei, Taiwan; [Lee, RQ; Wu, CD] Natl Cheng Kung Univ, Dept Geomatics, Tainan, Taiwan; [Wong, PY] Natl Cheng Kung Univ, Dept Environm & Occupat Hlth, Tainan, Taiwan; [Lung, SCC] Acad Sinica, Res Ctr Environm Changes, Taipei, Taiwan; [Lung, SCC] Natl Taiwan Univ, Dept Atmospher Sci, Taipei, Taiwan; [Chen, YC; Chen, PC; Wu, CD] Natl Hlth Res Inst, Natl Inst Environm Hlth Sci, Miaoli, Taiwan; [Chen, PC] Natl Taiwan Univ, Coll Publ Hlth, Inst Environm & Occupat Hlth Sci, Taipei, Taiwan; [Chen, PC] Natl Taiwan Univ, Coll Publ Hlth, Dept Publ Hlth, Taipei, Taiwan; [Chen, PC] Natl Taiwan Univ Hosp, Dept Environm & Occupat Med, Taipei, Taiwan; [Chen, PC] Natl Taiwan Univ, Coll Med, Taipei, Taiwan; [Adamkiewicz, G] Harvard TH Chan Sch Publ Hlth, Dept Environm Hlth, Boston, MA USA; [Wu, CD] Natl Chung Hsing Univ, Innovat & Dev Ctr Sustainable Agr, Tainan, Taiwan; [Wu, CD] Natl Cheng Kung Univ, Dept Geomat, 1 Univ Rd, Tainan 701, Taiwan","Wu, CD (corresponding author), Natl Cheng Kung Univ, Dept Geomat, 1 Univ Rd, Tainan 701, Taiwan.",chidawu@mail.ncku.edu.tw,,,,,,,,,,,,,2024,FEB,351,,,,,19725,19725,,10.1016/j.jenvman.2023.119725,,,,,,2026-04-23,CCC:001135090500001
J,"Zhang, L; Liu, P; Zhao, L; Wang, GZ; Zhang, WF; Liu, JB","Zhang, Luo; Liu, Peng; Zhao, Lei; Wang, Guizhou; Zhang, Wangfeng; Liu, Jianbo",,Air quality predictions with a semi-supervised bidirectional LSTM neural network,ATMOSPHERIC POLLUTION RESEARCH,,,,Article,,,Environmental Sciences & Ecology,"Air quality, PM2.5 predictions, Bidirectional long short-term memory, Empirical mode decomposition, Semi-supervised","SHORT-TERM-MEMORY, YANGTZE-RIVER DELTA, REMOTE-SENSING DATA, PM2.5 CONCENTRATIONS, PARTICULATE MATTER, RANDOM FOREST, POLLUTION, CHINA, MODEL, CLASSIFICATION","Efficient and accurate air quality predictions can contribute to public health protection and policy decision making. Fine particulate matter (PM2.5) is an important index for measuring and controlling the degree of air pollution. Recent studies have obtained satisfactory PM2.5 predictions by designing complex models or adding numerous auxiliary data sets to models, and few studies have effectively extracted the spatiotemporal features of PM2.5 time-series data. In this study, a semi-supervised model was proposed for predicting PM2.5 concentrations. The approach includes empirical mode decomposition (EMD) and bidirectional long short-term memory (BiLSTM) neural networks. This model only requires PM2.5 time-series data as inputs, which are regarded as signal data. EMD is applied as an unsupervised feature learning method to decompose the data and extract the frequency and amplitude features. This approach improved short-term trend predictions, especially for sudden changes. BiLSTM was used in the supervised learning stage. Beijing hourly and daily PM2.5 datasets collected from the China National Environmental Monitoring Centre were used to validate the prediction performance of the proposed model. The results demonstrated that this model was more accurate than the other standard LSTMbased model, with four better indicator values at the hourly (RMSE: 6.86 mu g.m(-3), MAE: 4.92 mu g.m(-3), MAPE: 10.66%, R-2: 0.989) and daily (RMSE: 22.58 mu g.m(-3), MAE: 16.67 mu g.m(-3), MAPE: 60.87%, R-2: 0.742) scales. Furthermore, this study proposed a new method of multiscale PM2.5 predictions by reconstructing hourly PM2.5 datasets to form multi-hour datasets. This method could reduce error accumulation in PM2.5 multi-step predictions using LSTM-based models and captured at least 70% of the explained variance in this study, demonstrating the feasibility of the model.","[Zhang, L; Liu, P; Wang, GZ; Liu, JB] Chinese Acad Sci, Aerosp Informat Res Inst, Beijing, Peoples R China; [Zhang, L] Univ Chinese Acad Sci, Sch Elect Elect & Commun Engn, Beijing, Peoples R China; [Zhao, L] Beijing Forestry Univ, Sch Informat Sci & Technol, Beijing 100083, Peoples R China; [Zhang, WF] Chinese Acad Sci, Technol & Engn Ctr Space Utilizat, Key Lab Space Utilizat, Beijing, Peoples R China","Liu, P; Wang, GZ (corresponding author), Chinese Acad Sci, Aerosp Informat Res Inst, Beijing, Peoples R China.",liupeng@radi.ac.cn,,,,,,,,,,,,,2021,FEB,12,2,,,,328,339,,10.1016/j.apr.2020.09.003,,,,,,2026-04-23,CCC:000618961700001
J,"Liu, ZF; Ge, CJ; Zheng, K; Bao, S; Cui, YD; Yuan, YR; Zhang, YX","Liu, Zhifei; Ge, Chengjun; Zheng, Kang; Bao, Shuai; Cui, Yide; Yuan, Yirong; Zhang, Yixuan",,Forecasting daily PM2.5 concentrations in Wuhan with a spatial-autocorrelation-based long short-term memory model,ATMOSPHERIC ENVIRONMENT,,,,Article,,,Environmental Sciences & Ecology; Physical Sciences - Other Topics,"Daily PM 2.5 prediction, Spatial autocorrelation, Multivariate forecasting, Feature selection, Deep learning","AIR-POLLUTION, URBAN, PREDICTION, SYSTEM","Accurate daily air pollution forecasts play a pivotal role in enabling government to implement timely emergency responses and helping alert individuals sensitive to air pollution to take preventive measures. The atmospheric continuity fosters spatial correlations among air pollutants at various locations, which is a factor frequently overlooked in contemporary research focused on harnessing data-driven models for air quality prediction. Therefore, this study proposed a Spatial-Autocorrelation-based Long Short-Term Memory (SALSTM) model for the daily forecasting in Wuhan, Hubei Province, China. Using a multivariate prediction approach with daily air pollution data and meteorological data from Wuhan, as well as air pollution data from surrounding cities, from 2021 to 2022 as input, the model was applied for projecting the daily PM2.5 for Wuhan during the year 2023 and conducting accuracy cross-validation. The results were compared with a univariate prediction approach utilizing the Autoregressive Integrated Moving Average (ARIMA) model and the original Long Short-Term Memory (LSTM) model. Furthermore, this study utilized Dynamic Time Warping (DTW) for feature selection in multivariate prediction, comparing the accuracy of prediction results before and after feature selection. Experimental results indicated that the SALSTM model, incorporating the DTW method, achieved a Root Mean Squared Error (RMSE) of 6.92 mu g/m3, a Mean Absolute Error (MAE) of 4.07 mu g/m3 and a coefficient of determination (R2) of 0.95. Compared to the univariate forecasting method, the three accuracy metrics RMSE, MAE, and R2 have improved by 54.74%, 58.68%, and 37.68%, respectively. In comparison with the original LSTM, the improvement is 23.79%, 30.90%, and 4.40%. In conclusion, the SALSTM model established in this study demonstrates accurate daily forecasting of PM2.5 concentrations.","[Liu, ZF] Tech Univ Munich, Dept Aerosp & Geodesy, D-80333 Munich, Germany; [Ge, CJ] China Univ Geosci, Sch Geog & Informat Engn, Wuhan 430074, Peoples R China; [Zheng, K] Henan Univ, Coll Geog & Environm Sci, Kaifeng 475004, Peoples R China; [Bao, S] Chinese Acad Surveying & Mapping, Res Ctr Geospatial Big Data Applicat, 28 Lianhuachi West Rd, Beijing 100830, Peoples R China; [Cui, YD] Chinese Acad Sci, State Key Lab Remote Sensing Sci, Beijing 100101, Peoples R China; [Yuan, YR] Wuhan Univ, State Key Lab Informat Engn Surveying Mapping & Re, Wuhan 430079, Peoples R China; [Zhang, YX] Peking Univ, Sch Earth & Space Sci, Beijing 100080, Peoples R China","Zheng, K (corresponding author), Henan Univ, Coll Geog & Environm Sci, Kaifeng 475004, Peoples R China.",zkang0211@whu.edu.cn,,,,,,,,,,,,,2024,AUG,331,,,,,20605,20605,,10.1016/j.atmosenv.2024.120605,,,,,,2026-04-23,CCC:001247437900001
J,"Hamza, MA; Shaiba, H; Marzouk, R; Alhindi, A; Asiri, MM; Yaseen, I; Motwakel, A; Rizwanullah, M","Hamza, Manar Ahmed; Shaiba, Hadil; Marzouk, Radwa; Alhindi, Ahmad; Asiri, Mashael M.; Yaseen, Ishfaq; Motwakel, Abdelwahed; Rizwanullah, Mohammed",,Big Data Analytics with Artificial Intelligence Enabled Environmental Air Pollution Monitoring Framework,CMC-COMPUTERS MATERIALS & CONTINUA,,,,Article,,,Engineering; Mathematics,"Sustainability, environmental air quality, predictive model, pollu-, tion monitoring, statistical models, artificial intelligence",PREDICTION,"Environmental sustainability is the rate of renewable resource harvesting, pollution control, and non-renewable resource exhaustion. Air pollution is a significant issue confronted by the environment particularly by highly populated countries like India. Due to increased population, the number of vehicles also continues to increase. Each vehicle has its individual emission rate; however, the issue arises when the emission rate crosses the standard value and the quality of the air gets degraded. Owing to the techno-logical advances in machine learning (ML), it is possible to develop prediction approaches to monitor and control pollution using real time data. With the development of the Internet of Things (IoT) and Big Data Analytics (BDA), there is a huge paradigm shift in how environmental data are employed for sustainable cities and societies, especially by applying intelligent algorithms. In this view, this study develops an optimal AI based air quality prediction and classification (OAI-AQPC) model in big data environment. For handling big data from environmental monitoring, Hadoop MapReduce tool is employed. In addition, a predictive model is built using the hybridization of ARIMA and neural network (NN) called ARIMA-NN to predict the pollution level. For improving the performance of the ARIMA-NN algorithm, the parameter tuning process takes place using oppositional swallow swarm optimization (OSSO) algorithm. Finally, Adaptive neuro-fuzzy inference system (ANFIS) classifier is used to classify the air quality into pollutant and non-pollutant. A detailed experimental analysis is performed for highlighting the better prediction performance of the proposed ARIMA-NN method. The obtained outcomes pointed out the enhanced outcomes of the proposed OAI-AQPC technique over the recent state of art techniques.","[Hamza, MA; Yaseen, I; Motwakel, A; Rizwanullah, M] Prince Sattam bin Abdulaziz Univ, Dept Comp & Self Dev, Alkharj 16278, Saudi Arabia; [Shaiba, H] Princess Nourah Bint Abdulrahman Univ, Coll Comp & Informat Sci, Dept Comp Sci, POB 84428, Riyadh 11671, Saudi Arabia; [Marzouk, R] Princess Nourah Bint Abdulrahman Univ, Coll Comp & Informat Sci, Dept Informat Syst, POB 84428, Riyadh 11671, Saudi Arabia; [Alhindi, A] Umm Al Qura Univ, Coll Comp & Informat Syst, Dept Comp Sci, Mecca, Saudi Arabia; [Alhindi, A] Salla Holding Ltd, Res & Innovat, Mecca, Saudi Arabia; [Asiri, MM] King Khalid Univ, Coll Sci & Arts, Dept Comp Sci, Mahayil Asir 62529, Saudi Arabia","Hamza, MA (corresponding author), Prince Sattam bin Abdulaziz Univ, Dept Comp & Self Dev, Alkharj 16278, Saudi Arabia.",ma.hamza@psau.edu.sa,,,,,,,,,,,,,2022,,73,2,,,,3235,3250,,10.32604/cmc.2022.029604,,,,,,2026-04-23,CCC:000819158900004
J,"Cui, XH; Hui, JW; Han, QH","Cui, Xuehao; Hui, Jingwen; Han, Quanhong",,"Traffic noise, air pollution, and greenness in relation to age-related macular degeneration: Evidence from a cross-national cohort study",ENVIRONMENTAL POLLUTION,,,,Article,,,Environmental Sciences & Ecology,"Age-related macular degeneration, Traffic noise, PM2.5, Green space, Environmental exposure, UK Biobank, Tianjin cohort, Urban environment",HEALTH,"Age-related macular degeneration (AMD) is influenced not only by biological factors but also by the broader urban environment, yet evidence integrating multiple environmental exposures remains limited. We examined the associations of residential road traffic noise, fine particulate air pollution (PM2.5), and green space with AMD risk using data from the UK Biobank (207,859 controls and 5571 incident AMD cases) and an independent hospital-based cohort from Tianjin, China (286 controls and 233 cases). Environmental exposures were assessed using harmonized metrics, and associations were estimated using Cox proportional hazards models in the UK Biobank and multivariable logistic regression in the Tianjin cohort. Restricted cubic splines were applied to evaluate non-linear exposure-response relationships, and joint exposure analyses assessed combined environmental effects. Higher levels of Lden, Lnight, and PM2.5 were consistently associated with increased AMD risk, whereas greater residential green space was associated with lower risk across both cohorts. Non-linear analyses revealed steep risk increases at moderate-to-high noise and PM2.5 levels and a J-shaped association for green space. Individuals exposed to both high noise and high PM2.5 exhibited the greatest risk. Feature selection using Boruta and LASSO identified environmental exposures alongside age, C-reactive protein, and HbA1c as key predictors. Machine-learning models integrating environmental exposures with inflammatory and metabolic biomarkers achieved good discrimination (XGBoost AUC = 0.81). Quantile g-computation further indicated that the combined burden of urban environmental exposures was strongly associated with AMD risk, with traffic noise contributing the largest share of the mixture effect. These findings suggest that traffic noise and air pollution are important, potentially modifiable environmental risk factors for AMD, while residential green space may help mitigate risk.","[Cui, XH] Univ Cambridge, Dept Clin Neurosci, Cambridge CB2 0XY, England; [Cui, XH] Univ Cambridge, John van Geest Ctr Brain Repair, Cambridge CB2 0PY, England; [Cui, XH] Cambridge Univ Hosp NHS Fdn Trust, Addenbrookes Hosp, Cambridge Eye Unit, Cambridge CB2 0QQ, England; [Hui, JW; Han, QH] Tianjin Eye Hosp, 4 Gansu Rd, Tianjin 300020, Peoples R China; [Hui, JW; Han, QH] Tianjin Key Lab Ophthalmol & Visual Sci, Tianjin, Peoples R China","Cui, XH (corresponding author), Univ Cambridge, Dept Clin Neurosci, Cambridge CB2 0XY, England.; Han, QH (corresponding author), Tianjin Eye Hosp, 4 Gansu Rd, Tianjin 300020, Peoples R China.",xc350@cam.ac.uk,,,,,,,,,,,,,2026,JUN,398,,,,,28042,28042,,10.1016/j.envpol.2026.128042,,,,,,2026-04-23,CCC:001738539100001
J,"Iqbal, A; Mukherjee, N","Iqbal, Asif; Mukherjee, Nandini",,A Systematic Review and Comparative Study of Machine Learning Techniques for Air Quality Prediction,WATER AIR AND SOIL POLLUTION,,,,Review,,,Environmental Sciences & Ecology,"Air Quality Index Prediction, Machine Learning, Deep Learning, Pollution Monitoring",,"Due to rapid urbanization and industrialization, air quality monitoring and prediction in metropolitan cities have become critical for improving public health. In contemporary research, machine learning models are being widely used for air quality index prediction as they can efficiently handle the complex relationships existing in the vast amount of pollutant data. This paper presents a systematic review of nine machine learning and deep learning algorithms focusing on prediction of Air Quality Index. The algorithms are compared on the basis of the environmental dataset of the city Bengaluru, India collected from the website of the Central Pollution Control Board of India (https://cpcb.nic.in/). The empirical study indicates that traditional machine learning algorithms cannot effectively capture complex temporal and non-linear relationships in datasets, while deep learning algorithms like Bi-directional LSTM with 1-dimensional convolutional neural networks significantly outperform others due to their ability to capture intricate temporal and non-linear relationships. The study offers a valuable insight by highlighting the advantages and drawbacks of the algorithms, and thus contributes to the existing knowledge in the field of air quality prediction using machine learning algorithms. Future work will explore advanced deep learning architectures, such as attention mechanisms and ensemble algorithms to further enhance AQI prediction accuracy.","[Iqbal, A; Mukherjee, N] Jadavpur Univ, Dept Comp Sci & Engn, 188 Raja SC Mallick Rd, Kolkata 700032, West Bengal, India","Mukherjee, N (corresponding author), Jadavpur Univ, Dept Comp Sci & Engn, 188 Raja SC Mallick Rd, Kolkata 700032, West Bengal, India.",asifi.cse.rs@jadavpuruniversity.in; nandini.mukhopadhyay@jadavpuruniversity.in,,,,,,,,,,,,,2025,AUG,236,12,,,,789,789,,10.1007/s11270-025-08410-3,,,,,,2026-04-23,CCC:001549368800002
